Page URL,Page Title,ILR,Raw ILR,Unique Pageviews,Crawl Depth,HTTP Status Code,"Page (HTML) Load Time, sec",Schema.org (Microdata),Schema.org (JSON-LD),Open Graph,Twitter Cards,Microformats,Canonicalization,In sitemap,Incoming Internal Links,Outgoing Internal Links,Outgoing External Links,AMP link,Hreflang Links,Hreflang Issues,JS and CSS Number,"JS and CSS Size, KB",Issues,Description,Blocked AI search bots
https://purpleheartlimo.com/gallery.html,Photo Gallery — Fleet & Events | Purple Heart Limo,4,0.005380776207688207,n/a,1,200,0.148,0,1,1,1,0,Self-canonical,1,1,17,2,0,-,-,5,19,9,"see the purple heart limo fleet and real client events — executive sedans, stretch limos, party buses, weddings, corporate transfers.",
https://purpleheartlimo.com/limo-service-austin-tx/,Limo & Car Service Austin TX | Chauffeur & Black Car | Purple Heart Limo,71,0.013633337601446676,n/a,1,200,0.287,0,1,0,0,0,Self-canonical,1,22,17,4,0,3,0,3,4,3,"austin tx's texan-owned limo & car service — black car, airport limo, private chauffeur, wedding & corporate transportation. flat rates, no surge, 24/7.",
https://purpleheartlimo.com/limo-service-dallas-tx/,Limo & Car Service Dallas-Fort Worth TX | Purple Heart Limo,58,0.013439809498223192,n/a,1,200,0.219,0,1,0,0,0,Self-canonical,1,21,23,4,0,3,0,3,4,3,"dallas-fort worth's texan-owned limo & car service — corporate & executive cars, dfw & love field airport transfers, weddings, party bus. flat rates, 24/7.",
https://purpleheartlimo.com/limo-service-houston-tx/,Limo Service Houston TX | Purple Heart Limo | IAH HOU Luxury Black Car,58,0.013439809498223192,n/a,1,200,0.236,0,1,0,0,0,Self-canonical,1,21,10,4,0,3,0,3,4,3,"purple heart limo — houston tx luxury limo & black car service. iah & hobby airport transfers, weddings, corporate travel, galveston runs. flat rates.",
https://purpleheartlimo.com/llms.txt,,-,-,n/a,0,200,0.179,0,0,0,0,0,-,0,0,-,-,0,-,-,-,-,0,-,
https://purpleheartlimo.com/locations/,Texas Limo Service Locations | Purple Heart Limo,50,0.013246547276609281,n/a,1,200,0.021,0,1,1,1,0,Self-canonical,1,21,14,1,0,-,-,4,4,4,"purple heart limo serves three texas metros: austin, dallas-fort worth, and houston.",
https://purpleheartlimo.com/privacy-policy.html,Privacy Policy | Purple Heart Limo | Austin · Dallas · Houston TX,75,0.014269328322336131,n/a,1,200,0.157,0,0,0,0,0,Self-canonical,1,25,15,2,0,-,-,5,19,8,"purple heart limo's privacy policy. learn how we collect, use, and protect your personal information when you use our luxury limo service in austin.",
https://purpleheartlimo.com/rates.html,Pricing & Rates | Purple Heart Limo Austin · DFW · Houston TX,46,0.012942359411645808,n/a,2,200,0.188,0,1,1,1,0,Self-canonical,1,18,17,2,0,-,-,5,19,8,"transparent flat-rate pricing for purple heart limo — no surge pricing, no hidden fees.",
https://purpleheartlimo.com/robots.txt,,-,-,n/a,0,200,0.158,0,0,0,0,0,-,0,0,-,-,0,-,-,-,-,0,-,n/a
https://purpleheartlimo.com/service-areas.html,Service Areas | Purple Heart Limo Austin · DFW · Houston TX,38,0.007534334998347366,n/a,2,200,0.151,0,1,1,1,0,Self-canonical,1,4,17,2,0,-,-,5,19,8,"purple heart limo serves all cities in the austin, dallas-fort worth, and houston metro areas. see every city we cover across texas.",
https://purpleheartlimo.com/services.html,"Limo Services — Airport, Wedding, Corporate | PHL",96,0.04104737532085742,n/a,1,200,0.183,0,1,1,1,0,Self-canonical,1,95,17,2,0,-,-,5,19,8,"purple heart limo offers airport transfers, wedding limousines, corporate travel, prom transportation, concert rides & hourly charter across austin.",
https://purpleheartlimo.com/sitemap.xml,,-,-,n/a,0,200,0.143,0,0,0,0,0,-,0,0,-,-,0,-,-,-,-,0,-,
https://purpleheartlimo.com/terms-of-service.html,Terms of Service | Purple Heart Limo | Austin · Dallas · Houston TX,75,0.014269328322336131,n/a,1,200,0.184,0,0,0,0,0,Self-canonical,1,25,15,2,0,-,-,5,19,8,"purple heart limo's terms of service. booking policies, cancellation terms, and service agreements for our luxury limo service in austin.",
https://purpleheartlimo.com/testimonials.html,Reviews & Testimonials | Purple Heart Limo Austin · DFW · Houston TX,4,0.005380776207688207,n/a,1,200,0.145,0,1,1,1,0,Self-canonical,1,1,17,2,0,-,-,5,19,9,"real reviews from purple heart limo clients across austin, dallas-fort worth, and houston.",
https://www.purpleheartlimo.com/,,-,0.0,n/a,0,0,0.074,0,0,0,0,0,-,0,0,0,0,0,-,-,0,0,1,-,
